in	O	1	1	1	3
any	O	1	1	1	3
way	O	3	3	3	2
instrumental	O	3	3	3	1
in	O	1	1	1	3
causing	O	3	3	3	1
her	O	1	1	1	3
death	O	2	2	2	1
?	O	1	3	1	3
Certainly	O	3	3	3	1
.	O	1	1	1	1

The	O	1	1	1	3
supposition	O	3	3	3	1
is	O	1	2	2	1
ridiculous	O	3	3	2	1
.	O	3	1	3	1

The	O	3	3	3	1
same	O	2	2	2	2
juryman	O	3	3	3	1
who	O	1	1	1	3
had	O	2	2	3	2
interrupted	O	3	3	3	1
before	O	3	3	3	1
here	O	3	3	3	1
suggested	O	3	3	3	1
that	O	2	2	2	2
the	O	1	1	1	3
chemist	O	3	3	3	1
who	O	1	1	1	3
made	O	2	2	2	3
up	O	1	1	1	3
the	O	1	1	1	2
medicine	O	2	2	2	1
might	O	2	2	3	1
have	O	1	1	1	3
committed	O	3	3	3	1
an	O	1	1	1	3
error	O	2	2	2	1
.	O	1	1	1	1

That	O	2	2	2	2
,	O	1	3	1	3
of	O	2	2	2	2
course	O	2	2	3	1
,	O	1	1	1	1
is	O	1	1	1	3
always	O	2	2	2	1
possible	O	3	3	3	1
,	O	3	1	3	1
replied	O	3	3	3	1
the	O	1	1	1	2
doctor	O	2	2	2	1
.	O	1	1	1	1

But	O	1	1	1	3
Dorcas	PERSON	3	3	3	1
,	O	1	3	1	3
who	O	1	1	1	3
was	O	2	2	2	2
the	O	2	2	2	3
next	O	2	2	2	1
witness	O	3	3	3	1
called	O	2	3	2	1
,	O	1	1	1	1
dispelled	O	3	3	3	2
even	O	2	2	1	2
that	O	2	2	3	2
possibility	O	2	2	3	1
.	O	3	1	3	1

The	O	1	1	1	2
medicine	O	3	3	3	1
had	O	2	1	2	2
not	O	2	2	1	3
been	O	3	3	2	1
newly	O	3	2	3	1
made	O	2	2	2	2
up	O	2	1	2	2
.	O	1	1	1	1

On	O	2	1	1	2
the	O	2	2	2	1
contrary	O	3	3	3	1
,	O	1	3	1	3
Mrs.	PERSON	2	2	2	2
Inglethorp	PERSON	3	3	3	1
had	O	1	1	1	3
taken	O	3	2	3	2
the	O	1	1	2	2
last	O	2	2	2	2
dose	O	3	2	3	1
on	O	1	1	1	3
the	O	2	2	2	2
day	O	1	1	1	2
of	O	1	1	1	3
her	O	2	2	2	2
death	O	2	2	2	1
.	O	1	1	1	1

So	O	2	1	3	2
the	O	3	2	3	1
question	O	3	3	3	1
of	O	1	1	1	3
the	O	1	1	1	2
tonic	O	2	2	3	2
was	O	1	1	2	2
finally	O	3	3	3	1
abandoned	O	3	3	3	1
,	O	3	1	3	1
and	O	1	1	1	3
the	O	1	1	1	2
Coroner	O	3	3	3	1
proceeded	O	3	3	3	1
with	O	1	1	1	2
his	O	1	1	1	2
task	O	2	2	2	1
.	O	1	1	1	1

Having	O	3	3	3	1
elicited	O	3	3	3	1
from	O	2	1	2	3
Dorcas	PERSON	3	3	3	1
how	O	1	1	2	3
she	O	3	2	2	2
had	O	2	2	2	2
been	O	2	2	2	2
awakened	O	3	3	3	1
by	O	1	1	1	3
the	O	1	1	1	3
violent	O	3	3	3	1
ringing	O	3	3	3	1
of	O	1	1	1	3
her	O	1	1	1	3
mistress	O	3	3	3	1
's	O	1	3	1	3
bell	O	2	1	2	2
,	O	1	1	1	1
and	O	1	1	1	3
had	O	3	2	3	2
subsequently	O	3	3	3	1
roused	O	3	3	3	1
the	O	1	1	1	3
household	O	3	3	3	1
,	O	3	1	3	1
he	O	1	1	1	3
passed	O	3	3	3	1
to	O	2	2	2	1
the	O	1	1	1	2
subject	O	3	3	3	2
of	O	1	1	1	3
the	O	1	1	1	2
quarrel	O	3	3	3	1
on	O	1	1	1	3
the	O	1	1	1	3
preceding	O	3	3	3	1
afternoon	O	3	3	3	1
.	O	1	1	1	1

Dorcas	PERSON	3	3	3	1
's	O	1	3	1	3
evidence	O	3	3	3	1
on	O	1	2	1	2
this	O	1	1	2	2
point	O	3	3	3	3
was	O	2	2	2	2
substantially	O	3	3	3	1
what	O	3	3	3	3
Poirot	PERSON	3	3	3	1
and	O	1	1	1	3
I	O	1	1	1	3
had	O	1	1	1	3
already	O	3	3	3	1
heard	O	3	3	3	1
,	O	1	1	1	1
so	O	1	1	1	3
I	O	1	1	1	3
will	O	3	3	3	1
not	O	1	1	2	2
repeat	O	2	2	2	1
it	O	1	1	1	3
here	O	3	3	3	2
.	O	3	1	3	1

The	O	1	1	1	2
next	O	3	3	3	2
witness	O	3	3	3	1
was	O	1	1	2	3
Mary	PERSON	2	2	2	2
Cavendish	PERSON	3	3	3	1
.	O	1	1	1	1

She	O	1	1	1	3
stood	O	3	3	3	1
very	O	2	2	3	2
upright	O	3	3	3	1
,	O	1	3	1	3
and	O	1	1	1	2
spoke	O	2	3	2	1
in	O	1	1	1	3
a	O	1	1	1	3
low	O	2	2	2	2
,	O	1	1	1	1
clear	O	1	1	1	2
,	O	3	1	3	1
and	O	2	2	2	2
perfectly	O	2	2	3	1
composed	O	3	3	3	1
voice	O	2	2	2	1
.	O	1	1	1	1

In	O	1	1	1	3
answer	O	3	3	3	1
to	O	1	1	1	2
the	O	1	1	1	3
Coroner	O	3	3	3	1
's	O	1	3	1	3
question	O	3	3	3	1
,	O	1	1	1	1
she	O	2	2	1	2
told	O	3	3	3	2
how	O	3	3	2	2
,	O	3	1	3	1
her	O	2	1	1	3
alarm	O	3	3	3	1
clock	O	2	1	1	2
having	O	2	2	3	1
aroused	O	3	3	3	1
her	O	1	1	1	3
at	O	1	1	1	3
4.30	O	2	2	2	1
as	O	1	1	1	3
usual	O	3	3	3	1
,	O	1	1	1	1
she	O	2	2	1	2
was	O	1	1	1	3
dressing	O	2	2	2	2
,	O	1	3	1	3
when	O	2	1	2	2
she	O	1	1	1	3
was	O	1	1	1	3
startled	O	2	2	2	1
by	O	1	1	1	3
the	O	1	1	1	3
sound	O	2	2	3	1
of	O	1	1	1	3
something	O	3	3	3	1
heavy	O	2	2	3	2
falling	O	2	2	2	1
.	O	1	1	1	1

That	O	3	3	3	1
would	O	2	2	2	2
have	O	2	2	1	2
been	O	2	2	2	2
the	O	1	1	1	3
table	O	3	2	2	2
by	O	2	2	2	2
the	O	1	1	1	3
bed	O	3	2	3	1
?	O	3	1	3	1
commented	O	3	3	2	1
the	O	1	1	1	3
Coroner	O	2	2	3	1
.	O	1	1	1	1

I	O	1	1	1	3
opened	O	2	3	3	1
my	O	1	1	1	3
door	O	3	3	2	2
,	O	1	3	1	3
continued	O	3	3	3	1
Mary	PERSON	2	2	2	2
,	O	1	1	1	1
and	O	1	1	2	3
listened	O	3	3	3	1
.	O	3	1	3	1

In	O	1	1	1	3
a	O	1	1	1	3
few	O	3	3	2	2
minutes	O	3	3	3	1
a	O	1	1	1	3
bell	O	3	3	3	1
rang	O	3	3	2	1
violently	O	3	3	3	1
.	O	1	1	1	1

Dorcas	PERSON	3	3	3	3
came	O	3	3	3	1
running	O	3	3	2	1
down	O	3	2	3	2
and	O	1	1	1	2
woke	O	3	2	3	3
my	O	2	2	2	2
husband	O	3	3	2	1
,	O	1	3	1	3
and	O	1	1	1	3
we	O	2	1	2	2
all	O	2	2	2	2
went	O	2	2	2	2
to	O	2	1	1	3
my	O	2	1	2	2
mother-in-law	O	3	3	3	1
's	O	1	1	1	1
mother-in-law	O	3	3	3	2
's	O	3	1	3	1
room	O	2	2	1	2
,	O	1	1	1	1
but	O	2	2	2	3
it	O	2	2	2	2
was	O	2	2	3	2
locked	O	2	2	2	2
...	O	1	3	1	3
.	O	1	1	1	1

The	O	1	1	1	2
Coroner	O	3	3	3	1
interrupted	O	3	3	3	1
her	O	1	1	1	3
.	O	3	1	3	1

I	O	1	1	1	3
really	O	3	3	3	1
do	O	1	1	1	3
not	O	1	1	1	3
think	O	3	2	3	2
we	O	1	1	2	2
need	O	1	1	1	2
trouble	O	2	2	3	1
you	O	1	1	2	2
further	O	2	3	3	1
on	O	1	1	1	3
that	O	2	1	2	2
point	O	2	2	2	1
.	O	1	1	1	1

We	O	1	1	1	3
know	O	3	3	3	1
all	O	3	3	3	2
that	O	3	3	3	1
can	O	2	2	2	2
be	O	1	1	1	3
known	O	2	3	2	3
of	O	1	2	1	3
the	O	1	1	1	3
subsequent	O	3	3	3	1
happenings	O	3	3	3	1
.	O	1	3	1	3

But	O	1	1	1	3
I	O	1	1	1	3
should	O	3	3	3	1
be	O	1	1	1	3
obliged	O	3	3	3	1
if	O	1	1	1	3
you	O	1	1	1	3
would	O	2	2	2	1
tell	O	2	2	2	1
us	O	1	1	1	3
all	O	1	1	1	3
you	O	2	1	2	3
overheard	O	2	3	2	2
of	O	1	1	1	2
the	O	1	1	1	3
quarrel	O	1	1	2	2
the	O	1	1	1	3
day	O	3	2	3	1
before	O	2	1	1	2
.	O	1	1	1	1

I	O	3	3	3	1
?	O	3	1	3	1
There	O	3	3	3	2
was	O	3	3	2	2
a	O	1	1	1	3
faint	O	2	3	3	2
insolence	O	3	3	3	1
in	O	1	1	1	3
her	O	2	2	2	2
voice	O	2	2	2	2
.	O	1	1	1	1

She	O	1	1	1	2
raised	O	3	3	3	1
her	O	1	1	1	3
hand	O	2	2	2	2
and	O	1	1	1	2
adjusted	O	2	3	2	1
the	O	1	1	1	3
ruffle	O	3	3	3	1
of	O	1	1	1	3
lace	O	3	3	2	2
at	O	1	1	1	2
her	O	2	1	2	3
neck	O	2	2	2	2
,	O	1	3	1	3
turning	O	3	3	2	2
her	O	2	2	2	2
head	O	2	2	2	1
a	O	1	1	1	3
little	O	3	3	2	1
as	O	2	2	1	2
she	O	1	1	1	3
did	O	2	2	3	1
so	O	2	2	1	2
.	O	1	1	1	1

And	O	3	3	3	1
quite	O	2	2	2	3
spontaneously	O	3	3	2	1
the	O	1	1	1	3
thought	O	3	3	3	1
flashed	O	3	3	3	1
across	O	2	2	2	2
my	O	1	1	2	3
mind	O	2	2	2	3
:	O	3	1	3	1
She	O	2	3	2	2
is	O	3	3	2	2
gaining	O	3	3	3	1
time	O	3	3	3	1
!	O	1	1	1	1
Yes	O	3	3	2	3
.	O	1	3	1	3

I	O	2	1	2	3
understand	O	3	3	3	1
,	O	1	1	1	1
continued	O	3	3	3	1
the	O	1	1	1	3
Coroner	O	3	3	3	1
deliberately	O	3	3	3	1
,	O	3	1	3	1
that	O	2	2	2	2
you	O	2	2	2	2
were	O	2	2	3	1
sitting	O	2	2	2	1
reading	O	3	3	3	2
on	O	2	2	2	2
the	O	1	1	1	3
bench	O	3	3	3	1
just	O	1	1	2	2
outside	O	3	3	3	1
the	O	2	2	2	2
long	O	1	1	1	2
window	O	3	3	3	1
of	O	1	1	1	3
the	O	1	1	1	3
boudoir	O	3	3	3	1
.	O	1	1	1	1

That	O	3	2	3	1
is	O	2	2	2	2
so	O	3	2	3	1
,	O	1	3	1	3
is	O	1	1	1	3
it	O	1	1	1	3
not	O	3	3	3	2
?	O	1	1	1	1
This	O	3	3	2	2
was	O	2	2	2	2
news	O	3	3	3	1
to	O	1	1	1	3
me	O	1	1	1	3
and	O	1	1	1	3
glancing	O	3	3	3	1
sideways	O	3	3	3	1
at	O	1	1	1	3
Poirot	PERSON	1	2	1	2
,	O	3	1	3	1
I	O	1	1	1	3
fancied	O	3	3	3	1
that	O	2	2	2	2
it	O	1	1	1	3
was	O	1	1	1	3
news	O	2	1	2	3
to	O	1	1	1	3
him	O	1	2	1	3
as	O	1	1	1	3
well	O	1	1	1	2
.	O	1	1	1	1

There	O	3	3	3	1
was	O	1	1	1	2
the	O	1	1	1	2
faintest	O	3	3	3	1
pause	O	2	2	3	1
,	O	1	3	1	3
the	O	2	1	2	2
mere	O	2	1	2	2
hesitation	O	3	3	3	1
of	O	1	1	1	3
a	O	1	1	1	3
moment	O	2	2	3	1
,	O	1	1	1	1
before	O	3	2	3	1
she	O	1	1	1	3
answered	O	3	3	2	1
:	O	3	1	3	1
Yes	O	2	2	2	2
,	O	1	1	1	1
that	O	2	2	3	2
is	O	2	1	2	2
so	O	1	1	2	2
.	O	1	3	1	3

And	O	1	1	1	3
the	O	2	2	2	2
boudoir	O	3	3	3	1
window	O	3	3	2	1
was	O	2	2	3	1
open	O	2	2	2	1
,	O	1	1	1	1
was	O	1	1	1	3
it	O	2	3	3	1
not	O	1	1	1	2
?	O	3	1	3	1
Surely	O	3	3	3	3
her	O	2	2	2	2
face	O	2	2	2	1
grew	O	2	2	2	2
a	O	1	1	1	3
little	O	2	2	2	1
paler	O	2	2	2	1
as	O	1	1	1	3
she	O	1	1	1	3
answered	O	3	3	3	1
:	O	1	1	1	1
Yes	O	2	2	2	2
.	O	1	3	1	3

Then	O	3	2	3	1
you	O	2	2	2	2
can	O	3	3	3	1
not	O	1	1	1	1
have	O	1	1	1	3
failed	O	3	3	3	2
to	O	1	1	1	3
hear	O	2	2	1	2
the	O	2	2	1	2
voices	O	2	2	2	2
inside	O	3	3	3	1
,	O	3	1	3	1
especially	O	3	3	3	1
as	O	1	1	1	3
they	O	3	3	3	2
were	O	2	3	2	2
raised	O	3	2	2	1
in	O	1	1	1	3
anger	O	3	3	3	1
.	O	1	1	1	1

In	O	2	2	3	1
fact	O	3	3	2	2
,	O	1	3	1	3
they	O	3	2	3	2
would	O	3	3	3	2
be	O	1	1	1	2
more	O	1	1	1	2
audible	O	3	3	3	1
where	O	3	3	3	2
you	O	3	3	2	2
were	O	3	3	2	3
than	O	2	2	2	2
in	O	2	2	2	2
the	O	2	2	2	2
hall	O	2	2	2	1
.	O	1	1	1	1

Possibly	O	3	3	3	1
.	O	3	1	3	1

Will	O	2	2	2	3
you	O	2	2	2	2
repeat	O	2	2	2	2
to	O	1	1	2	3
us	O	1	1	1	3
what	O	1	1	1	3
you	O	1	1	1	3
overheard	O	2	3	3	1
of	O	1	1	1	3
the	O	1	1	1	3
quarrel	O	3	3	3	1
?	O	1	1	1	1
I	O	1	1	1	3
really	O	3	3	3	1
do	O	1	1	1	3
not	O	2	2	1	2
remember	O	2	2	3	2
hearing	O	3	3	2	1
anything	O	3	3	3	1
.	O	1	3	1	3

Do	O	2	2	2	1
you	O	1	1	1	3
mean	O	2	2	2	1
to	O	1	1	1	3
say	O	2	2	2	2
you	O	1	1	1	3
did	O	1	1	1	3
not	O	1	1	1	3
hear	O	2	2	2	2
voices	O	2	3	3	1
?	O	1	1	1	1
Oh	O	1	1	1	3
,	O	2	2	3	1
yes	O	3	1	3	1
,	O	1	1	1	1
I	O	1	1	1	3
heard	O	2	2	2	2
the	O	2	2	2	2
voices	O	2	2	2	2
,	O	1	3	1	3
but	O	1	1	1	2
I	O	1	1	1	3
did	O	1	1	1	3
not	O	2	2	3	2
hear	O	2	2	2	2
what	O	2	2	2	2
they	O	2	2	2	2
said	O	1	1	1	2
.	O	1	1	1	1

A	O	1	1	1	3
faint	O	1	1	2	2
spot	O	3	3	3	1
of	O	1	1	1	2
colour	O	2	2	3	1
came	O	1	2	1	2
into	O	1	1	1	2
her	O	1	1	1	3
cheek	O	2	2	2	1
.	O	3	1	3	1

I	O	1	1	1	2
am	O	1	1	1	2
not	O	1	1	1	3
in	O	2	2	2	2
the	O	1	1	1	3
habit	O	2	2	2	1
of	O	1	1	1	2
listening	O	3	3	3	1
to	O	1	1	1	3
private	O	3	3	3	1
conversations	O	3	3	3	1
.	O	1	1	1	1

The	O	1	1	1	2
Coroner	O	3	3	3	1
persisted	O	2	2	3	1
.	O	1	3	1	3

And	O	2	2	1	3
you	O	1	1	1	3
remember	O	3	3	3	1
nothing	O	3	3	3	1
at	O	1	1	1	3
all	O	1	1	1	2
?	O	1	1	1	1
Nothing	O	3	3	3	1
,	O	3	1	3	1
Mrs.	PERSON	3	3	3	1
Cavendish	PERSON	3	3	3	1
?	O	1	1	1	1
Not	O	2	2	2	2
one	O	3	3	3	2
stray	O	3	3	3	1
word	O	3	3	3	1
or	O	1	1	1	2
phrase	O	3	3	3	3
to	O	2	1	1	3
make	O	2	2	2	2
you	O	1	1	1	3
realize	O	2	2	2	2
that	O	2	2	2	2
it	O	1	1	1	3
was	O	2	1	2	3
a	O	1	1	1	3
private	O	3	3	3	1
conversation	O	3	3	3	1
?	O	1	3	1	3
She	O	1	1	1	3
paused	O	3	3	3	1
,	O	1	1	1	1
and	O	1	2	1	2
seemed	O	3	2	2	2
to	O	1	1	1	3
reflect	O	2	2	3	2
,	O	3	1	3	1
still	O	2	2	3	2
outwardly	O	3	3	3	1
as	O	1	1	1	3
calm	O	2	2	2	2
as	O	1	1	1	3
ever	O	1	1	1	2
.	O	1	1	1	1

``	O	1	3	1	3
Yes	O	1	1	1	3
;	O	1	1	1	1
I	O	2	1	2	2
remember	O	3	3	3	1
.	O	2	3	2	1

''	O	3	1	3	1
Mrs.	PERSON	3	3	3	3
Inglethorp	PERSON	3	3	3	1
said	O	2	2	2	2
something	O	3	3	3	1
...	O	1	1	1	1
I	O	1	3	1	3
do	O	1	1	1	3
not	O	2	2	3	2
remember	O	2	2	2	1
exactly	O	3	2	3	1
what	O	3	3	3	1
...	O	1	1	1	1
about	O	3	1	3	1
causing	O	2	3	2	1
scandal	O	3	2	3	3
between	O	2	3	2	1
husband	O	3	3	3	1
and	O	1	1	1	3
wife	O	2	1	3	2
.	O	1	1	1	1

Ah	O	3	3	3	1
!	O	1	3	1	3
the	O	1	1	1	2
Coroner	O	3	3	3	1
leant	O	2	2	2	2
back	O	2	2	3	1
satisfied	O	2	2	2	1
.	O	1	1	1	1

That	O	2	2	2	2
corresponds	O	3	3	3	1
with	O	2	1	1	2
what	O	3	3	2	2
Dorcas	PERSON	3	2	3	1
heard	O	2	2	2	2
.	O	3	1	3	1

But	O	1	1	1	3
excuse	O	3	3	3	1
me	O	1	1	1	3
,	O	1	1	1	1
Mrs.	PERSON	2	2	3	2
Cavendish	PERSON	3	3	3	1
,	O	1	3	1	3
although	O	3	3	3	1
you	O	2	2	2	2
realized	O	3	3	3	1
it	O	1	1	1	3
was	O	2	2	2	2
a	O	1	1	1	3
private	O	2	2	2	2
conversation	O	3	3	3	1
,	O	1	1	1	1
you	O	1	1	1	3
did	O	3	2	3	2
not	O	1	1	1	3
move	O	2	2	2	2
away	O	2	2	2	1
?	O	3	1	3	1
You	O	1	1	1	3
remained	O	3	3	3	1
where	O	2	2	2	2
you	O	2	2	2	2
were	O	2	1	2	2
?	O	1	1	1	1
I	O	1	1	1	3
caught	O	3	3	3	1
the	O	1	1	1	3
momentary	O	3	3	3	1
gleam	O	3	3	2	1
of	O	1	1	1	2
her	O	2	2	2	2
tawny	O	3	3	3	2
eyes	O	2	2	2	2
as	O	1	1	1	3
she	O	2	1	1	3
raised	O	3	3	3	1
them	O	1	1	1	2
.	O	1	3	1	3

I	O	1	1	1	3
felt	O	2	2	2	2
certain	O	3	3	3	1
that	O	1	1	2	2
at	O	1	1	1	2
that	O	1	2	2	1
moment	O	3	3	3	2
she	O	2	2	2	2
would	O	1	1	1	3
willingly	O	3	3	3	1
have	O	2	1	2	2
torn	O	2	2	2	3
the	O	2	2	3	2
little	O	3	3	3	2
lawyer	O	3	3	3	1
,	O	1	1	1	1
with	O	1	1	1	2
his	O	2	2	2	2
insinuations	O	3	3	3	1
,	O	3	1	3	1
into	O	2	2	2	3
pieces	O	3	3	2	1
,	O	1	1	1	1
but	O	1	1	1	2
she	O	1	1	1	3
replied	O	3	3	3	1
quietly	O	3	3	3	1
enough	O	2	1	2	2
:	O	1	3	1	3
No	O	1	1	1	2
.	O	1	1	1	1

I	O	1	1	1	3
was	O	2	1	2	2
very	O	3	2	3	2
comfortable	O	3	3	3	1
where	O	2	2	2	1
I	O	1	1	1	3
was	O	1	1	1	3
.	O	3	1	3	1

I	O	1	1	1	3
fixed	O	3	3	3	2
my	O	1	1	1	2
mind	O	2	2	3	2
on	O	2	1	1	3
my	O	2	2	2	2
book	O	1	1	1	2
.	O	1	1	1	1

And	O	3	3	3	1
that	O	1	1	1	3
is	O	1	1	1	3
all	O	2	2	2	2
you	O	1	1	1	3
can	O	1	1	1	3
tell	O	2	2	3	1
us	O	1	1	1	2
?	O	1	3	1	3
That	O	1	1	1	3
is	O	2	2	2	2
all	O	2	2	2	2
.	O	1	1	1	1

The	O	1	1	1	2
examination	O	3	3	3	1
was	O	2	2	2	1
over	O	1	1	1	2
,	O	3	1	3	1
though	O	2	2	3	3
I	O	1	1	1	2
doubted	O	3	3	3	1
if	O	1	1	1	2
the	O	1	1	1	3
Coroner	O	3	3	3	1
was	O	1	1	1	3
entirely	O	3	3	3	1
satisfied	O	3	2	3	1
with	O	1	1	1	2
it	O	2	1	2	2
.	O	1	1	1	1

I	O	1	1	1	3
think	O	3	3	3	1
he	O	1	1	1	3
suspected	O	3	3	3	1
that	O	1	1	1	2
Mary	PERSON	1	1	1	2
Cavendish	PERSON	2	2	2	1
could	O	2	1	2	2
tell	O	2	2	3	1
more	O	1	1	1	3
if	O	1	1	1	3
she	O	2	2	3	2
chose	O	3	2	3	1
.	O	1	3	1	3

Amy	PERSON	3	2	2	3
Hill	PERSON	3	3	3	1
,	O	1	1	1	1
shop	O	3	3	3	1
assistant	O	3	3	3	1
,	O	3	1	3	1
was	O	2	1	2	2
next	O	3	2	2	2
called	O	3	3	3	1
,	O	1	1	1	1
and	O	1	1	1	3
deposed	O	3	3	3	1
to	O	1	1	1	3
having	O	3	3	3	1
sold	O	3	3	2	2
a	O	1	1	1	3
will	O	3	3	3	1
form	O	3	3	2	2
on	O	2	2	2	1
the	O	1	1	1	2
afternoon	O	3	3	3	2
of	O	1	2	1	2
the	O	1	1	1	3
17th	O	1	1	1	2
to	O	1	1	1	2
William	PERSON	3	3	2	1
Earl	PERSON	3	3	3	2
,	O	1	3	1	3
under-gardener	O	3	3	3	1
at	O	1	1	1	3
Styles	LOCATION	3	3	3	1
.	O	1	1	1	1

William	PERSON	3	3	3	1
Earl	PERSON	2	3	2	1
and	O	1	1	1	2
Manning	PERSON	3	3	3	1
succeeded	O	3	3	3	1
her	O	2	1	2	2
,	O	3	1	3	1
and	O	2	1	1	3
testified	O	3	3	3	1
to	O	1	1	1	3
witnessing	O	3	3	3	1
a	O	1	1	1	3
document	O	3	3	3	1
.	O	1	1	1	1

Manning	PERSON	3	3	3	1
fixed	O	3	3	3	1
the	O	1	1	1	2
time	O	2	2	2	3
at	O	1	1	1	3
about	O	2	2	2	2
4.30	O	1	1	2	2
,	O	1	3	1	3
William	PERSON	3	3	3	1
was	O	2	1	2	2
of	O	1	1	1	3
the	O	2	2	2	2
opinion	O	3	3	3	1
that	O	1	1	1	3
it	O	1	1	1	3
was	O	1	1	1	3
rather	O	3	3	3	2
earlier	O	2	1	2	2
.	O	1	1	1	1

Cynthia	PERSON	3	3	3	1
Murdoch	PERSON	3	3	3	1
came	O	2	2	2	2
next	O	2	3	2	1
.	O	3	1	3	1

She	O	1	1	1	3
had	O	3	3	2	2
,	O	1	1	1	1
however	O	3	3	3	1
,	O	1	3	1	3
little	O	3	3	3	1
to	O	2	2	3	2
tell	O	2	2	3	1
.	O	1	1	1	1

She	O	2	1	1	2
had	O	3	2	3	2
known	O	2	2	1	2
nothing	O	3	3	3	2
of	O	1	1	1	3
the	O	1	1	1	3
tragedy	O	3	3	3	1
,	O	3	1	3	1
until	O	3	3	3	1
awakened	O	3	3	3	1
by	O	1	1	2	3
Mrs.	PERSON	2	2	3	2
Cavendish	PERSON	3	3	3	1
.	O	1	1	1	1

You	O	2	1	2	3
did	O	2	2	3	1
not	O	2	2	3	2
hear	O	2	2	3	1
the	O	1	1	1	2
table	O	3	3	3	3
fall	O	3	3	2	1
?	O	1	3	1	3
No	O	2	1	2	2
.	O	1	1	1	1

I	O	1	1	1	3
was	O	2	1	2	2
fast	O	2	2	2	1
asleep	O	2	1	2	2
.	O	3	1	3	1

The	O	1	1	1	3
Coroner	O	3	3	3	1
smiled	O	3	3	3	1
.	O	1	1	1	1

A	O	1	1	1	3
good	O	3	3	3	2
conscience	O	3	3	3	1
makes	O	3	3	3	3
a	O	1	1	1	3
sound	O	3	3	3	1
sleeper	O	3	3	3	1
,	O	1	3	1	3
he	O	1	1	1	3
observed	O	3	3	3	1
.	O	1	1	1	1

Thank	O	2	1	2	2
you	O	3	3	3	1
,	O	3	1	3	1
Miss	PERSON	1	1	1	3
Murdoch	PERSON	3	3	3	1
,	O	1	1	1	1
that	O	3	2	3	2
is	O	2	1	2	2
all	O	1	1	1	2
.	O	1	3	1	3

Miss	PERSON	3	3	2	3
Howard	PERSON	3	3	3	1
.	O	1	1	1	1

Miss	PERSON	3	3	3	2
Howard	PERSON	3	3	2	2
produced	O	3	3	3	1
the	O	1	1	1	2
letter	O	3	3	2	1
written	O	3	3	3	1
to	O	2	1	2	3
her	O	1	1	1	3
by	O	2	2	2	2
Mrs.	PERSON	3	3	3	1
Inglethorp	PERSON	3	3	3	1
on	O	1	1	1	3
the	O	2	2	2	3
evening	O	3	3	2	2
of	O	1	1	1	3
the	O	1	1	1	3
17th	O	2	2	3	1
.	O	3	1	3	1

Poirot	PERSON	3	3	3	2
and	O	1	1	1	3
I	O	1	1	1	3
had	O	2	1	2	2
,	O	1	1	1	1
of	O	2	2	2	2
course	O	3	2	2	2
already	O	3	3	3	1
seen	O	2	2	2	2
it	O	1	1	1	3
.	O	1	3	1	3

It	O	1	1	1	2
added	O	2	2	2	1
nothing	O	2	2	2	2
to	O	1	1	1	3
our	O	1	1	1	3
knowledge	O	2	2	2	1
of	O	1	1	1	3
the	O	2	1	2	2
tragedy	O	2	2	2	1
.	O	1	1	1	1

The	O	2	2	2	1
following	O	3	3	3	1
is	O	1	1	1	3
a	O	2	1	1	3
facsimile	O	3	3	3	1
:	O	3	1	3	1
STYLES	O	3	3	3	1
COURT	O	3	2	2	2
ESSEX	O	3	3	3	1
hand	O	3	2	2	3
written	O	3	3	3	1
note	O	3	3	3	1
:	O	1	1	1	1
July	O	3	2	3	2
17th	O	3	3	3	1
My	O	2	2	1	2
dear	O	3	3	2	3
Evelyn	PERSON	3	3	3	1
,	O	1	3	1	3
Can	O	2	2	1	2
we	O	1	1	1	3
not	O	3	3	3	2
bury	O	3	3	2	1
the	O	1	1	1	3
hachet	O	3	3	3	1
?	O	1	1	1	1
I	O	1	1	1	3
have	O	2	2	2	2
found	O	3	3	3	1
it	O	1	1	1	3
hard	O	3	2	3	2
to	O	3	2	3	1
forgive	O	3	3	2	1
the	O	1	1	1	2
things	O	3	3	3	2
you	O	1	1	1	3
said	O	2	2	1	2
against	O	3	3	3	1
my	O	1	1	1	3
dear	O	2	2	3	1
husband	O	2	2	2	2
but	O	2	1	2	2
I	O	1	1	1	3
am	O	2	2	2	2
an	O	1	1	1	3
old	O	2	2	3	1
woman	O	2	2	2	2
&	O	3	1	3	1
very	O	2	2	3	1
fond	O	3	2	3	1
of	O	1	1	1	3
you	O	1	1	1	2
,	O	1	1	1	1
Yours	O	3	2	3	3
affectionately	O	3	3	3	1
,	O	1	3	1	3
Emily	PERSON	3	3	3	1
Inglethorpe	PERSON	3	3	3	1
It	O	1	1	1	3
was	O	2	2	2	2
handed	O	3	3	3	1
to	O	1	1	1	3
the	O	1	1	2	2
jury	O	2	1	2	2
who	O	2	1	2	2
scrutinized	O	2	2	3	1
it	O	1	1	1	3
attentively	O	3	3	3	1
.	O	1	1	1	1

I	O	1	1	1	3
fear	O	2	2	2	2
it	O	2	2	2	2
does	O	2	2	2	2
not	O	1	1	1	3
help	O	2	2	2	2
us	O	1	1	1	2
much	O	1	2	2	2
,	O	3	1	3	1
said	O	1	1	2	3
the	O	1	1	1	2
Coroner	O	2	3	3	1
,	O	1	1	1	1
with	O	2	2	2	2
a	O	1	1	1	2
